-0.130900,160,1.512119,0.006644
-0.122173,151,1.510702,0.005613
-0.113447,164,1.510354,0.006061
-0.104720,165,1.509170,0.004968
-0.095993,156,1.509026,0.016918
-0.087267,163,1.507779,0.012135
-0.078540,145,1.507593,0.029399
-0.069813,170,1.506088,0.021275
-0.061087,164,1.505244,0.008788
-0.052360,156,1.504897,0.005306
-0.043633,160,1.505950,0.006396
-0.034907,146,1.505329,0.023257
-0.026180,172,1.504349,0.019586
-0.017453,162,1.504185,0.006746
-0.008727,65,1.503923,0.003518
-0.000000,160,1.504394,0.011820
0.008727,148,1.505682,0.022080
0.017453,169,1.504988,0.010690
0.026180,163,1.506196,0.007972
0.034906,156,1.506410,0.007972
0.043633,155,1.508039,0.006604
0.052360,156,1.508846,0.026434
0.061086,167,1.509587,0.017082
0.069813,162,1.511074,0.017086
0.078540,159,1.511811,0.005036
0.087266,158,1.512734,0.005564
0.095993,154,1.514104,0.008766
0.104720,160,1.515888,0.007354
0.113446,155,1.518077,0.009292
0.122173,174,1.519971,0.008768
0.130900,146,1.521096,0.006315
