-0.130900,153,0.754915,0.010415
-0.122173,164,0.754482,0.008534
-0.113447,165,0.754097,0.008953
-0.104720,163,0.753442,0.007304
-0.095993,167,0.753335,0.007748
-0.087267,158,0.752690,0.007629
-0.078540,163,0.752172,0.007400
-0.069813,157,0.752064,0.007049
-0.061087,164,0.751482,0.007381
-0.052360,167,0.751754,0.006415
-0.043633,161,0.751727,0.006522
-0.034907,161,0.750901,0.005463
-0.026180,151,0.751172,0.011626
-0.017453,167,0.751216,0.011436
-0.008727,82,0.751683,0.010171
-0.000000,163,0.751712,0.016289
0.008727,157,0.752032,0.026367
0.017453,158,0.752677,0.023861
0.026180,168,0.752482,0.013927
0.034906,162,0.752105,0.006843
0.043633,165,0.752952,0.011955
0.052360,150,0.753660,0.017532
0.061086,159,0.753956,0.017568
0.069813,165,0.754788,0.012691
0.078540,165,0.754903,0.011066
0.087266,170,0.755424,0.008572
0.095993,149,0.756369,0.013444
0.104720,162,0.757309,0.011751
0.113446,161,0.758472,0.011489
0.122173,161,0.759472,0.008596
0.130900,168,0.760345,0.015639
