-0.130900,148,0.497318,0.008517
-0.122173,164,0.497055,0.005763
-0.113447,154,0.496630,0.008503
-0.104720,156,0.496212,0.007241
-0.095993,160,0.495862,0.006186
-0.087267,152,0.495533,0.008738
-0.078540,148,0.495189,0.006771
-0.069813,157,0.495261,0.007821
-0.061087,158,0.495038,0.006320
-0.052360,154,0.494909,0.005455
-0.043633,156,0.494833,0.006617
-0.034907,153,0.494935,0.004346
-0.026180,158,0.494892,0.005537
-0.017453,153,0.494908,0.005070
-0.008727,75,0.494813,0.004797
-0.000000,156,0.494968,0.006793
0.008727,149,0.495201,0.007240
0.017453,157,0.495223,0.007937
0.026180,156,0.495615,0.009306
0.034906,155,0.495961,0.009177
0.043633,153,0.496183,0.009296
0.052360,154,0.496526,0.010075
0.061086,149,0.496953,0.003664
0.069813,158,0.497247,0.007686
0.078540,149,0.497926,0.011873
0.087266,156,0.498250,0.010905
0.095993,154,0.499182,0.012573
0.104720,151,0.499642,0.010072
0.113446,156,0.500013,0.005996
0.122173,150,0.500720,0.008739
0.130900,153,0.501824,0.008954
