-0.130900,180,0.804639,0.169104
-0.122173,180,0.767800,0.163076
-0.113447,186,0.733957,0.158650
-0.104720,184,0.702576,0.141931
-0.095993,186,0.673935,0.135301
-0.087267,187,0.647289,0.129555
-0.078540,182,0.622731,0.119238
-0.069813,185,0.600330,0.115502
-0.061087,183,0.579574,0.115508
-0.052360,179,0.560313,0.106040
-0.043633,181,0.542580,0.102262
-0.034907,184,0.525462,0.093683
-0.026180,184,0.509484,0.092124
-0.017453,187,0.494289,0.087546
-0.008727,89,0.483449,0.027061
-0.000000,186,0.466871,0.085223
0.008727,184,0.454228,0.074401
0.017453,185,0.442400,0.070685
0.026180,184,0.430924,0.064898
0.034906,186,0.420312,0.062956
0.043633,189,0.410095,0.064880
0.052360,79,0.402671,0.019005
0.061086,4,0.388250,0.001390
0.069813,130,0.381423,0.035538
0.078540,188,0.374074,0.059604
0.087266,178,0.366348,0.053342
0.095993,185,0.358562,0.055577
0.104720,184,0.351293,0.052007
0.113446,178,0.344612,0.045970
0.122173,185,0.337903,0.050807
0.130900,179,0.331525,0.047962
