-0.130900,173,0.177689,0.015486
-0.122173,149,0.177250,0.000000
-0.113447,183,0.176512,0.014164
-0.104720,179,0.176043,0.012912
-0.095993,155,0.175282,0.005254
-0.087267,167,0.174735,0.015450
-0.078540,167,0.174250,0.000000
-0.069813,178,0.173452,0.012868
-0.061087,155,0.173250,0.000000
-0.052360,180,0.172683,0.015999
-0.043633,153,0.172250,0.000000
-0.034907,169,0.171623,0.015174
-0.026180,165,0.171255,0.001037
-0.017453,177,0.170757,0.015809
-0.008727,76,0.170276,0.001621
-0.000000,179,0.170288,0.012400
0.008727,158,0.169528,0.005429
0.017453,160,0.169500,0.000000
0.026180,174,0.169091,0.015739
0.034906,154,0.168500,0.000000
0.043633,168,0.168500,0.000000
0.052360,169,0.168358,0.011059
0.061086,160,0.167500,0.000000
0.069813,158,0.167500,0.000000
0.078540,163,0.167500,0.000000
0.087266,164,0.166835,0.014802
0.095993,172,0.166506,0.002444
0.104720,159,0.166500,0.000000
0.113446,155,0.166500,0.000000
0.122173,165,0.166488,0.003445
0.130900,165,0.165597,0.009341
