-0.130900,76,0.154500,0.000000
-0.122173,82,0.154500,0.000000
-0.113447,87,0.153776,0.010631
-0.104720,87,0.153500,0.000000
-0.095993,78,0.153500,0.000000
-0.087267,79,0.153500,0.000000
-0.078540,88,0.152875,0.011615
-0.069813,84,0.152524,0.003578
-0.061087,83,0.152500,0.000000
-0.052360,76,0.152500,0.000000
-0.043633,90,0.152500,0.000000
-0.034907,85,0.152029,0.011802
-0.026180,76,0.151513,0.002552
-0.017453,85,0.151500,0.000000
-0.008727,40,0.151500,0.000000
-0.000000,88,0.151500,0.000000
0.008727,75,0.151500,0.000000
0.017453,78,0.151500,0.000000
0.026180,83,0.151500,0.000000
0.034906,85,0.150841,0.011254
0.043633,86,0.151070,0.011813
0.052360,77,0.150708,0.009171
0.061086,83,0.150500,0.000000
0.069813,74,0.150500,0.000000
0.078540,84,0.150500,0.000000
0.087266,88,0.150500,0.000000
0.095993,76,0.150500,0.000000
0.104720,81,0.150500,0.000000
0.113446,71,0.150500,0.000000
0.122173,78,0.151051,0.011302
0.130900,83,0.151500,0.000000
