-0.130900,173,1.011046,0.004625
-0.122173,168,1.010107,0.006899
-0.113447,161,1.009267,0.007282
-0.104720,158,1.008127,0.014137
-0.095993,151,1.007841,0.005288
-0.087267,165,1.006727,0.007637
-0.078540,168,1.006750,0.005768
-0.069813,164,1.005762,0.005437
-0.061087,164,1.005585,0.006292
-0.052360,150,1.005133,0.004153
-0.043633,164,1.005140,0.004436
-0.034907,163,1.004963,0.003424
-0.026180,168,1.004827,0.005464
-0.017453,164,1.004421,0.010464
-0.008727,71,1.004775,0.003512
-0.000000,161,1.004596,0.010500
0.008727,165,1.004661,0.006068
0.017453,174,1.005092,0.004055
0.026180,153,1.005065,0.005404
0.034906,155,1.005400,0.014076
0.043633,157,1.006147,0.014639
0.052360,166,1.006657,0.010426
0.061086,176,1.007006,0.007783
0.069813,157,1.007803,0.005712
0.078540,160,1.008444,0.013116
0.087266,153,1.009660,0.011274
0.095993,163,1.010951,0.003083
0.104720,170,1.011394,0.006335
0.113446,159,1.013138,0.014768
0.122173,161,1.014683,0.021769
0.130900,153,1.015595,0.010354
