-0.392699,174,0.152247,0.014694
-0.383973,165,0.151500,0.000000
-0.375246,179,0.150863,0.016565
-0.366519,159,0.150500,0.000000
-0.357793,161,0.149935,0.016245
-0.349066,150,0.149500,0.000000
-0.340339,180,0.149133,0.016742
-0.331613,163,0.148500,0.000000
-0.322886,170,0.148424,0.008994
-0.314159,169,0.147541,0.006744
-0.305433,163,0.147414,0.009317
-0.296706,157,0.146608,0.010168
-0.287979,153,0.146500,0.000000
-0.279253,182,0.146264,0.014984
-0.270526,154,0.145500,0.000000
-0.261799,165,0.145500,0.000000
-0.253073,176,0.145153,0.016571
-0.244346,153,0.144500,0.000000
-0.235620,146,0.144500,0.000000
-0.226893,180,0.144144,0.016915
-0.218166,163,0.143500,0.000000
-0.209440,159,0.143500,0.000000
-0.200713,157,0.143500,0.000000
-0.191986,176,0.143250,0.015178
-0.183260,153,0.142507,0.002640
-0.174533,158,0.142500,0.000000
-0.165806,157,0.142500,0.000000
-0.157080,164,0.142500,0.000000
-0.148353,172,0.141895,0.017023
-0.139626,154,0.141539,0.006383
-0.130900,152,0.141507,0.002650
-0.122173,161,0.141500,0.000000
-0.113447,160,0.141500,0.000000
-0.104720,159,0.141500,0.000000
-0.095993,163,0.141451,0.007334
-0.087267,157,0.140978,0.016669
-0.078540,157,0.140653,0.012023
-0.069813,165,0.140555,0.007781
-0.061087,160,0.140581,0.009217
-0.052360,157,0.140513,0.003749
-0.043633,152,0.140500,0.000000
-0.034907,157,0.140500,0.000000
-0.026180,160,0.140500,0.000000
-0.017453,156,0.140500,0.000000
-0.008727,80,0.140500,0.000000
-0.000000,153,0.140500,0.000000
0.008727,159,0.140500,0.000000
0.017453,153,0.140500,0.000000
0.026180,156,0.140500,0.000000
0.034906,164,0.140530,0.005873
0.043633,133,0.140508,0.002658
0.052360,144,0.140882,0.015533
0.061086,152,0.141257,0.014077
0.069813,146,0.141479,0.004557
0.078540,163,0.141500,0.000000
0.087266,144,0.141500,0.000000
0.095993,148,0.141500,0.000000
0.104720,152,0.141500,0.000000
0.113446,148,0.141514,0.003734
0.122173,145,0.141541,0.006375
0.130900,137,0.142493,0.002639
0.139626,155,0.142500,0.000000
0.148353,157,0.142500,0.000000
0.157080,146,0.142500,0.000000
0.165806,128,0.142953,0.014896
0.174533,150,0.143500,0.000000
0.183259,153,0.143500,0.000000
0.191986,152,0.143500,0.000000
0.200713,138,0.144362,0.010653
0.209439,139,0.144500,0.000000
0.218166,153,0.144500,0.000000
0.226893,136,0.145279,0.012687
0.235619,154,0.145500,0.000000
0.244346,146,0.145500,0.000000
0.253073,129,0.146298,0.011912
0.261799,149,0.146500,0.000000
0.270526,143,0.146759,0.013670
0.279253,152,0.147500,0.000000
0.287979,138,0.147500,0.000000
0.296706,141,0.148457,0.006221
0.305433,144,0.148500,0.000000
0.314159,144,0.149333,0.011573
0.322886,140,0.149500,0.000000
0.331612,137,0.149996,0.015111
0.340339,154,0.150500,0.000000
0.349066,140,0.151207,0.013847
0.357792,145,0.151500,0.000000
0.366519,134,0.152216,0.013374
0.375246,149,0.152513,0.003597
0.383972,137,0.153464,0.005603
0.392699,131,0.153927,0.014432
