-0.130900,174,0.279198,0.021951
-0.122173,169,0.276303,0.021567
-0.113447,176,0.273284,0.025218
-0.104720,176,0.270392,0.019748
-0.095993,177,0.267606,0.023878
-0.087267,172,0.264971,0.020797
-0.078540,165,0.262420,0.021495
-0.069813,175,0.259816,0.022794
-0.061087,175,0.257330,0.019800
-0.052360,183,0.254917,0.021209
-0.043633,165,0.252359,0.020304
-0.034907,172,0.250244,0.019277
-0.026180,178,0.247829,0.017442
-0.017453,179,0.245641,0.021602
-0.008727,84,0.243869,0.009881
-0.000000,164,0.241506,0.018341
0.008727,174,0.239399,0.020037
0.017453,179,0.237473,0.019796
0.026180,172,0.235297,0.017202
0.034906,168,0.233476,0.016479
0.043633,167,0.231657,0.015027
0.052360,172,0.229884,0.017189
0.061086,179,0.228088,0.019225
0.069813,163,0.226397,0.017390
0.078540,161,0.224790,0.015208
0.087266,178,0.223025,0.015988
0.095993,171,0.221478,0.017536
0.104720,159,0.219992,0.012141
0.113446,165,0.218444,0.014792
0.122173,159,0.216778,0.013520
0.130900,160,0.215613,0.013095
