-0.130900,157,0.499420,0.008978
-0.122173,153,0.499059,0.004580
-0.113447,169,0.498740,0.008791
-0.104720,152,0.498237,0.007426
-0.095993,157,0.497771,0.007730
-0.087267,155,0.497445,0.008773
-0.078540,153,0.497425,0.008669
-0.069813,170,0.497041,0.008825
-0.061087,156,0.496788,0.007774
-0.052360,154,0.496494,0.009031
-0.043633,151,0.496305,0.008028
-0.034907,154,0.496279,0.007903
-0.026180,158,0.496158,0.006513
-0.017453,167,0.496114,0.007076
-0.008727,67,0.496060,0.002754
-0.000000,150,0.496007,0.008156
0.008727,155,0.496103,0.005378
0.017453,154,0.496104,0.005739
0.026180,167,0.496359,0.009027
0.034906,155,0.496600,0.009954
0.043633,149,0.496678,0.008577
0.052360,155,0.496819,0.009297
0.061086,146,0.497158,0.007144
0.069813,167,0.497677,0.010468
0.078540,154,0.498084,0.008723
0.087266,155,0.498394,0.013512
0.095993,146,0.498856,0.011501
0.104720,153,0.499235,0.009121
0.113446,163,0.499724,0.011884
0.122173,157,0.500115,0.012642
0.130900,152,0.500895,0.012180
