-0.130900,164,1.261780,0.006425
-0.122173,156,1.261359,0.008628
-0.113447,175,1.259589,0.007368
-0.104720,165,1.258103,0.004654
-0.095993,158,1.257544,0.006254
-0.087267,158,1.256886,0.003984
-0.078540,155,1.256645,0.005313
-0.069813,170,1.255671,0.005469
-0.061087,167,1.255641,0.005676
-0.052360,162,1.255821,0.007128
-0.043633,153,1.255046,0.002630
-0.034907,161,1.255466,0.005649
-0.026180,164,1.255213,0.005012
-0.017453,171,1.254953,0.003044
-0.008727,68,1.254926,0.002299
-0.000000,157,1.256318,0.041099
0.008727,160,1.258081,0.069392
0.017453,163,1.257080,0.056310
0.026180,171,1.255795,0.006300
0.034906,160,1.256419,0.005567
0.043633,159,1.256880,0.006836
0.052360,157,1.258076,0.005714
0.061086,154,1.259110,0.013548
0.069813,173,1.259827,0.007061
0.078540,159,1.260843,0.005121
0.087266,161,1.261957,0.008477
0.095993,160,1.263713,0.019667
0.104720,159,1.265176,0.005265
0.113446,171,1.266515,0.022632
0.122173,163,1.269834,0.052744
0.130900,159,1.270214,0.039628
