-0.130900,164,1.011140,0.008187
-0.122173,149,1.010463,0.009901
-0.113447,165,1.009048,0.011763
-0.104720,164,1.007805,0.011081
-0.095993,158,1.007380,0.010122
-0.087267,158,1.007006,0.010211
-0.078540,153,1.006248,0.006947
-0.069813,165,1.005564,0.007762
-0.061087,164,1.005244,0.011028
-0.052360,155,1.005187,0.005949
-0.043633,161,1.004969,0.006680
-0.034907,158,1.004848,0.006337
-0.026180,155,1.004768,0.006121
-0.017453,172,1.004750,0.005839
-0.008727,71,1.004507,0.004653
-0.000000,158,1.004532,0.006258
0.008727,162,1.004667,0.007055
0.017453,151,1.005272,0.011626
0.026180,170,1.005582,0.010710
0.034906,162,1.006031,0.008272
0.043633,150,1.006327,0.011322
0.052360,167,1.007168,0.017123
0.061086,149,1.007819,0.018370
0.069813,167,1.008725,0.011235
0.078540,161,1.009224,0.010902
0.087266,156,1.009647,0.009315
0.095993,162,1.010451,0.017575
0.104720,156,1.011622,0.006793
0.113446,159,1.012333,0.008511
0.122173,168,1.013250,0.015629
0.130900,154,1.013968,0.009671
