-0.130900,170,0.202756,0.014477
-0.122173,172,0.201674,0.014434
-0.113447,164,0.200646,0.013984
-0.104720,167,0.199663,0.014241
-0.095993,175,0.198644,0.014505
-0.087267,175,0.197587,0.014069
-0.078540,178,0.196525,0.013442
-0.069813,174,0.195618,0.014382
-0.061087,170,0.194585,0.013954
-0.052360,167,0.193681,0.014542
-0.043633,171,0.192917,0.014035
-0.034907,169,0.192149,0.010020
-0.026180,169,0.191238,0.007223
-0.017453,179,0.190317,0.007670
-0.008727,83,0.189623,0.010120
-0.000000,173,0.188805,0.015044
0.008727,166,0.188196,0.006725
0.017453,157,0.187269,0.003964
0.026180,178,0.186705,0.015376
0.034906,171,0.186139,0.009525
0.043633,170,0.185274,0.004591
0.052360,172,0.184442,0.012025
0.061086,175,0.184016,0.013471
0.069813,159,0.183275,0.004613
0.078540,172,0.182895,0.014671
0.087266,156,0.182250,0.000000
0.095993,178,0.181598,0.014916
0.104720,170,0.181221,0.005175
0.113446,165,0.180359,0.009429
0.122173,168,0.180190,0.007225
0.130900,164,0.179280,0.005200
