-0.087267,1659,1.006703,0.023553
-0.078540,1574,1.005743,0.017860
-0.069813,1634,1.005267,0.017833
-0.061087,1619,1.005054,0.009051
-0.052360,1619,1.005287,0.025496
-0.043633,1611,1.004150,0.016867
-0.034907,1603,1.004089,0.013909
-0.026180,1607,1.004269,0.034079
-0.017453,1629,1.003738,0.042781
-0.008727,807,1.004045,0.024697
-0.000000,1597,1.004372,0.039069
0.008727,1615,1.004332,0.027763
0.017453,1609,1.003846,0.028980
0.026180,1614,1.004172,0.030161
0.034906,1632,1.004555,0.026076
0.043633,1596,1.005165,0.034025
0.052360,1625,1.005361,0.023111
0.061086,1593,1.005712,0.025163
0.069813,1634,1.006445,0.026588
0.078540,1606,1.007137,0.026549
0.087266,1606,1.007988,0.035562
