-0.0872666,1.50974
-0.0785399,1.5094
-0.0698133,1.50869
-0.0610866,1.50865
-0.05236,1.50848
-0.0436333,1.50749
-0.0349067,1.50752
-0.0261801,1.50829
-0.0174534,1.50818
-0.00872676,1.50961
-1.11759e-07,1.50781
0.00872653,1.50928
0.0174532,1.50918
0.0261798,1.50948
0.0349065,1.51003
0.0436331,1.51156
0.0523598,1.51246
0.0610864,1.51285
0.0698131,1.51476
0.0785397,1.51605
0.0872664,1.51681

