-0.122173,100.000000,0.502180,0.006112
-0.113447,100.000000,0.501580,0.006969
-0.104720,100.000000,0.501470,0.007048
-0.095993,100.000000,0.501040,0.002768
-0.087267,100.000000,0.500900,0.004686
-0.078540,100.000000,0.500480,0.007062
-0.069813,100.000000,0.500000,0.000000
-0.061087,100.000000,0.500000,0.000000
-0.052360,100.000000,0.500000,0.000000
-0.043633,100.000000,0.499990,0.001407
-0.034907,100.000000,0.499610,0.007722
-0.026180,100.000000,0.500000,0.000000
-0.017453,100.000000,0.499470,0.008117
-0.008727,97.000000,0.499938,0.006875
-0.000000,100.000000,0.499990,0.006163
0.008727,100.000000,0.499990,0.001407
0.017453,100.000000,0.500040,0.003960
0.026180,100.000000,0.500080,0.006536
0.034906,100.000000,0.500350,0.009457
0.043633,100.000000,0.500640,0.011042
0.052360,100.000000,0.501030,0.003130
0.061086,100.000000,0.501140,0.004901
0.069813,100.000000,0.501690,0.009719
0.078540,100.000000,0.502160,0.009301
0.087266,100.000000,0.502260,0.006503
0.095993,100.000000,0.502870,0.004743
0.104720,100.000000,0.503870,0.006802
0.113446,100.000000,0.504130,0.007625
0.122173,100.000000,0.504870,0.005855
