-0.383973,100.000000,0.152500,0.000000
-0.375246,100.000000,0.151670,0.009645
-0.366519,100.000000,0.151330,0.009656
-0.357793,100.000000,0.150500,0.000000
-0.349066,100.000000,0.150500,0.000000
-0.340339,100.000000,0.149620,0.008401
-0.331613,100.000000,0.149500,0.000000
-0.322886,100.000000,0.148860,0.012441
-0.314159,100.000000,0.148500,0.000000
-0.305433,100.000000,0.147990,0.012995
-0.296706,100.000000,0.147500,0.000000
-0.287979,100.000000,0.147500,0.000000
-0.279253,100.000000,0.146730,0.010986
-0.270526,100.000000,0.146500,0.000000
-0.261799,100.000000,0.146460,0.005120
-0.253073,100.000000,0.145580,0.007110
-0.244346,100.000000,0.145500,0.000000
-0.235620,100.000000,0.145470,0.004473
-0.226893,100.000000,0.144670,0.009876
-0.218166,100.000000,0.144500,0.000000
-0.209440,100.000000,0.144500,0.000000
-0.200713,100.000000,0.144350,0.009398
-0.191986,100.000000,0.143500,0.000000
-0.183260,100.000000,0.143500,0.000000
-0.174533,100.000000,0.143500,0.000000
-0.165806,100.000000,0.143440,0.006271
-0.157080,100.000000,0.142960,0.013182
-0.148353,100.000000,0.142960,0.013182
-0.139626,100.000000,0.142500,0.000000
-0.130900,100.000000,0.142500,0.000000
-0.122173,100.000000,0.142500,0.000000
-0.113447,100.000000,0.142500,0.000000
-0.104720,100.000000,0.142500,0.000000
-0.095993,100.000000,0.142000,0.013269
-0.087267,100.000000,0.141510,0.002645
-0.078540,100.000000,0.141500,0.000000
-0.069813,100.000000,0.141500,0.000000
-0.061087,100.000000,0.141500,0.000000
-0.052360,100.000000,0.141500,0.000000
-0.043633,100.000000,0.141500,0.000000
-0.034907,100.000000,0.141500,0.000000
-0.026180,100.000000,0.141500,0.000000
-0.017453,100.000000,0.141500,0.000000
-0.008727,96.000000,0.141500,0.000000
-0.000000,100.000000,0.141500,0.000000
0.008727,100.000000,0.141500,0.000000
0.017453,100.000000,0.141500,0.000000
0.026180,100.000000,0.141500,0.000000
0.034906,100.000000,0.141500,0.000000
0.043633,100.000000,0.141500,0.000000
0.052360,100.000000,0.141500,0.000000
0.061086,100.000000,0.141500,0.000000
0.069813,100.000000,0.141500,0.000000
0.078540,100.000000,0.141510,0.002645
0.087266,100.000000,0.142270,0.011157
0.095993,100.000000,0.142500,0.000000
0.104720,100.000000,0.142500,0.000000
0.113446,100.000000,0.142500,0.000000
0.122173,100.000000,0.142500,0.000000
0.130900,100.000000,0.142990,0.013220
0.139626,100.000000,0.143500,0.000000
0.148353,100.000000,0.143500,0.000000
0.157080,100.000000,0.143500,0.000000
0.165806,100.000000,0.143680,0.010136
0.174533,100.000000,0.144500,0.000000
0.183259,100.000000,0.144500,0.000000
0.191986,100.000000,0.144500,0.000000
0.200713,100.000000,0.144910,0.012920
0.209439,100.000000,0.145500,0.000000
0.218166,100.000000,0.145500,0.000000
0.226893,100.000000,0.145590,0.007500
0.235619,100.000000,0.146500,0.000000
0.244346,100.000000,0.146500,0.000000
0.253073,99.000000,0.146944,0.012898
0.261799,100.000000,0.147500,0.000000
0.270526,100.000000,0.147500,0.000000
0.279253,100.000000,0.148140,0.012471
0.287979,100.000000,0.148500,0.000000
0.296706,100.000000,0.149190,0.011974
0.305433,100.000000,0.149500,0.000000
0.314159,100.000000,0.149720,0.010706
0.322886,100.000000,0.150500,0.000000
0.331612,100.000000,0.150890,0.012556
0.340339,100.000000,0.151500,0.000000
0.349066,100.000000,0.151660,0.009414
0.357792,100.000000,0.152500,0.000000
0.366519,100.000000,0.152950,0.012721
0.375246,100.000000,0.153500,0.000000
0.383972,100.000000,0.154320,0.009780
