-0.078540,100.000000,1.256750,0.003862
-0.069813,100.000000,1.256310,0.004495
-0.061087,100.000000,1.255950,0.004784
-0.052360,100.000000,1.255650,0.006102
-0.043633,100.000000,1.254870,0.003257
-0.034907,100.000000,1.255260,0.015747
-0.026180,100.000000,1.255320,0.005904
-0.017453,100.000000,1.255520,0.004634
-0.008727,98.000000,1.254857,0.017402
-0.000000,100.000000,1.256360,0.035000
0.008727,100.000000,1.255710,0.015878
0.017453,100.000000,1.256470,0.017088
0.026180,100.000000,1.256380,0.013098
0.034906,100.000000,1.256590,0.014334
0.043633,100.000000,1.257670,0.004379
0.052360,100.000000,1.258450,0.021703
0.061086,100.000000,1.258680,0.013802
0.069813,100.000000,1.260370,0.017302
0.078540,100.000000,1.261060,0.013257
