-0.078540,100.000000,1.004810,0.003914
-0.069813,100.000000,1.003910,0.004484
-0.061087,100.000000,1.003870,0.003356
-0.052360,100.000000,1.003540,0.004975
-0.043633,100.000000,1.003230,0.004432
-0.034907,100.000000,1.003090,0.003187
-0.026180,100.000000,1.003040,0.006760
-0.017453,100.000000,1.003580,0.012952
-0.008727,98.000000,1.002949,0.012178
-0.000000,100.000000,1.003300,0.009933
0.008727,100.000000,1.003370,0.008068
0.017453,100.000000,1.003390,0.005972
0.026180,100.000000,1.003480,0.012976
0.034906,100.000000,1.003690,0.009646
0.043633,100.000000,1.004380,0.009337
0.052360,100.000000,1.005280,0.011553
0.061086,100.000000,1.005650,0.012080
0.069813,100.000000,1.006790,0.012551
0.078540,100.000000,1.007110,0.006442
